date,ticker,content,sentiment,sentiment_label
20230112,SNES,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,NMM,"Here are three stocks with buy rank and strong value characteristics for investors to consider today, January 12th: &nbsp;",1,호재
20230112,CAAP,"Corporacion America Airports S.A. (CAAP) shares closed 0.8% higher than its previous 52 week high, giving the company a market cap of $1B. The stock is currently up 4.9% year-to-date, up 60.7% over the past 12 months, and down",2,악재
20230112,SLNA,"Selina Hospitality PLC,, the fast-growing lifestyle and experiential hospitality company targeting millennial and Gen Z travelers, announced it opened its fourth hotel in Australia, Selina Magnetic Island, on December 23rd. Selina is located on Magnetic Island, 8 km offshore from Townsville, Queensland, sitting just a 5- minute walk from Horseshoe Bay.",1,호재
20230112,PVL,"In trading on Thursday, agriculture &amp; farm products shares were relative leaders, up on the day by about 3.9%. Leading the group were shares of Appharvest, up about 29.4% and shares of Adecoagro up about 2.4% on the day.",0,중립
20230112,ORMP,(RTTNews) - Shares of Oramed Pharmaceuticals Inc. (ORMP) are falling more than 75% Thursday morning after the company's investigational drug ORMD-0801 for the treatment of Type 2 Diabetes failed in late-stage study.,2,악재
20230112,SATX,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,CTLP,"The Western Union Company WU resumed its money remittance services to Cuba, following a two-year halt. The pilot program has started with limited capacity and the company is expected to expand operations in the future.",1,호재
20230112,ORMP,"What happened Shares of Oramed Pharmaceuticals (NASDAQ: ORMP) are plunging today, down by 76.7% as of 11:23 a.m. ET. The steep decline came after the company announced top-line results from its late-stage clinical study evaluating experimental oral insulin ORMD-0801 in treating t",1,호재
20230112,HLMN,"For Immediate ReleaseChicago, IL &ndash; January 12, 2023 &ndash; Today, Zacks Equity Research discusses United Rentals, Inc. URI, Hillman Solutions Corp. HLMN and Janus International Group, Inc. JBI.",0,중립
20230112,CPSI,Axonics Modulation Technologies (AXNX) shares soared 10.6% in the last trading session to close at $61.76. The move was backed by solid volume with far more shares changing hands than in a normal session. This compares to the stock's 17% loss over the past four weeks.,1,호재
20230112,ORMP,(RTTNews) - Shares of Oramed Pharmaceuticals Inc. (ORMP) are falling more than 75% Thursday morning after the company's investigational drug ORMD-0801 for the treatment of Type 2 Diabetes failed in late-stage study.,2,악재
20230112,KYN,"In trading on Thursday, shares of Kayne Anderson MLP Investment Company (Symbol: KYN) crossed above their 200 day moving average of $8.87, changing hands as high as $8.93 per share. Kayne Anderson MLP Investment Company shares are currently trading up about 1.6% on the day. T",0,중립
20230112,FNWB,"Washington Federal (WAFD) came out with quarterly earnings of $1.16 per share, beating the Zacks Consensus Estimate of $1.11 per share. This compares to earnings of $0.71 per share a year ago. These figures are adjusted for non-recurring items.",1,호재
20230112,NGS,"Fintel reports that Hoak Public Equities, LP has filed a 13D/A form with the SEC disclosing ownership of 1,150,000 shares of Natural Gas Services Group, Inc. (NGS). This represents 9.2563% of the company.",0,중립
20230112,ORMP,"Health care stocks were narrowly lower Thursday afternoon, with the NYSE Health Care Index slipping 0.3% while the Health Care Select Sector SPDR Fund (XLV) was down just 0.5%.",2,악재
20230112,ORMP,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,FSI,"While the proven Zacks Rank places an emphasis on earnings estimates and estimate revisions to find strong stocks, we also know that investors tend to develop their own individual strategies. With this in mind, we are always looking at value, growth, and momentum trends t",1,호재
20230112,FSI,"While the proven Zacks Rank places an emphasis on earnings estimates and estimate revisions to find strong stocks, we also know that investors tend to develop their own individual strategies. With this in mind, we are always looking at value, growth, and momentum trends t",1,호재
20230112,SNES,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,ORMP,Health care stocks were higher premarket Thursday. The Health Care Select Sector SPDR Fund (XLV) was up 0.23% and the iShares Biotechnology ETF (IBB) was 1.1% higher.,0,중립
20230112,APRE,"Shares of Aprea Therapeutics APRE were up 12% on Jan 11 after management announced that it dosed the first patient in a phase I/IIa study with its lead pipeline candidate ATRN-119, for the treatment of advanced solid tumors.",1,호재
20230112,APRE,"Shares of Aprea Therapeutics APRE were up 12% on Jan 11 after management announced that it dosed the first patient in a phase I/IIa study with its lead pipeline candidate ATRN-119, for the treatment of advanced solid tumors.",1,호재
20230112,RENE,"India has set a target to annually auction 8 gigawatts (GW) of wind power projects to the end of 2030 to boost renewable energy capacity, a government order said.",0,중립
20230112,OPAL,"Risk and reward should be on every investor’s mind right now, and for good reason. The risks of market investing are piling up; according to Nadia Lovell, senior US equity strategist with UBS, we’re almost certain to see a recession hit this year. The chance of a hard downturn, in her view, is somewhat mitigated by a hot labor market and an excess in consumer savings ? but even so, Lovell believes that the S&amp;P 500 will drop to 3,700 this year before rebounding to 4,000 by year’s end. Lovell sees two drivers pushing the market into recession, pointing her finger at both a corporate earnings contraction and the rapid shift of the Federal Reserve to a policy of restrictive monetary tightening. “We think that there's more pain to come on the earnings side,” she says, and goes on to add, “It's going to be difficult for the economy to grow with such a massive change in the Fed Funds rate in 10 months. And so we find it difficult to see that we get earnings growth this year. And earnings are likely to contract at least 4%.” Adding additional grimness to that picture, Lovell is also predicting a higher unemployment rate, which she states is inevitable in a recessionary environment. Getting down to brass tacks, Lovell makes some specific sector recommendations for investors, to find the most attractive balance of risk and reward. She points to energy and healthcare stocks as solid choices, defensive plays that find wide endorsement among investment professionals. Energy stocks should do well as long as demand stays strong and supply limited, while healthcare stocks combine affordable valuations and sound growth potential. The stock analysts at UBS are taking Lovell’s evaluation as a starting point, and picking out individual stocks from these two sectors. We can dip into the TipRanks database for the latest details on some of these picks; here are two of them, with comments from the UBS analysts. OPAL Fuels Inc. ( OPAL) We’ll start in the energy sector, where OPAL Fuels is a leader in the renewable natural gas (RNG) segment. The company operates on both the production and distribution ends, capturing potentially harmful methane emissions and converting it into low-carbon-intensity RNG. The renewable fuel can be used to replace diesel and other fossil fuels. This company lists several ‘green economy’ advantages attributable to its RNG product, starting with savings in cost. Replacing diesel fuel with RNG can save transport fleet operators up to 50% in fuel costs every year. In addition, RNG production can be used to reduce methane emissions from landfills or dairy farms, and can be used to increase hydrogen production as another alternate fuel. OPAL is a newcomer to the public trading markets, having gone public in July of 2022 through a SPAC transaction, a business combination with ArcLight Clean Transition Corporation II. The transaction was approved on July 15, and the OPAL ticker started trading on July 22. In its most recent quarterly report, for 3Q22, OPAL showed a top line of $66.6 million, for a 41% year-over-year gain. This was derived from quarterly production of 0.6 million MMBtu of RNG, a y/y production increase of 50%; from sales of 7.4 million GGEs (gasoline gallon equivalents) of RNG, up 17% y/y; and deliveries of 30.7 million GGEs, which was up 33% from the prior year quarter. The company is guiding toward full-year 2022 RNG production of 2.2 million to 2.3 million MMBtu. OPAL is working to meet that goal by expanding its production capacity, and earlier this month the company announced the commencement of full operations at the first landfill gas to RNG facility in the state of Florida. The new facility is expected to produce up to 5 million GGEs per year going forward. In his coverage of OPAL for UBS, William Grippin highlights why investors should lean into this name right now. He writes, “We expect OPAL to grow adj. EBITDA by ~55% CAGR through 2026E, underpinned by a 4-yr construction backlog of renewable natural gas (RNG) projects. In our view, OPAL offers a favorable risk/reward skew with the current ~11x 2024 UBSe EV/EBITDA multiple not fully reflecting the growth potential of OPAL's project backlog. Key milestones over the next 12 months include: 1) On-time commissioning of 4 out of 7 currently in-construction projects, 2) conversion of 4-5 pipeline projects to in-construction status, 3) Establishment of final 2023 renewable fuel volume obligations by the EPA.” Looking forward from this stance, Grippin gives OPAL shares a Buy rating with a price target of $13 to indicate his confidence in ~86% upside on the one-year time frame. (To watch Grippin’s track record, click here) Overall, this small-cap RNG firm has picked up 5 recent reviews from the Street’s analysts and these are all positive, backing up a unanimous Strong Buy consensus rating. The stock is currently selling for $7 and its average price target, standing at $13.75, implies a robust 96% upside potential over the coming year. (See OPAL stock forecast ) Sarepta Therapeutics, Inc. ( SRPT) For the second UBS pick we’ll switch to the healthcare sector. Sarepta is a biopharma company that has scored a ‘hat trick,’ having a comprehensive product and research lineup that features drug candidates in the discovery and clinical stages of development, as well as approved products in the commercialization stages. The company takes a gene editing approach to biopharmaceuticals, and is working on treatments for genetically-based disease conditions with a particular focus on muscular dystrophy. On the commercial side, Sarepta has three approved gene therapy products on the market for the treatment of Duchenne muscular dystrophy. These three drugs, Exondys 51, Vyondys 53, and Amondys 45, brought in a total of $207.8 million in product revenues for 3Q22 - this was up 24% year-over-year, and made up the bulk of the company’s $230.3 million total top line. The additional revenues came from collaboration payments on pipeline drug candidates. The company also just released preliminary Q4 and full-year product revenue results; net product revenues for the quarter are expected to reach ~$235.5 million, amounting to a 32% y/y increase while revenues for the full-year are expected to reach $843.3 million, above guidance of $825 to $840 million. Turning to the pipeline, the most important program to note is SRP-9001 being developed together with Roche. This drug candidate is a potential treatment for ambulant patients with Duchenne; based on positive clinical trial results, the company this past September submitted the Biologics License Application to the FDA, and is seeking accelerated approval. A PDUFA date has been set for May 29. At the same time, Sarepta is also running the EMBARK clinical trial ? a global, randomized, double-blind, placebo-controlled study of SRP-9001, that is fully enrolled and dosed ? and has proposed this trial as a confirmatory study to support accelerated approval. Covering Sarepta for UBS is analyst Colin Bristow, who sees potential regulatory and clinical trial catalysts in the company’s late-stage research pipeline. Bristow says of Sarepta, “Our view is that accelerated approval for SRP-9001 in Duchenne Muscular Dystrophy (DMD) by the May 29 PDUFA is highly likely (we increased our Prob of Approval to 85% from 60%) - we believe SRPT has sufficient data to support the use of shortened/truncated dystrophin (formerly known as microdystrophin) expression as a surrogate biomarker of function. Additionally, the early involvement of CBER director Peter Marks and Neurology head Billy Dunn in the regulatory process are soft positive indicators of a favorable outcome, in our view (supported by our regulatory KOL discussion).” These comments fully support Bristow’s Buy rating on SRPT shares, and his $158 price target implies a one-year upside potential of ~31%. (To watch Bristow’s track record, click here) A healthcare stock with as many shots on goals as Sarepta ? the commercialized medications, the late-stage pipeline, the pre-clinical tracks ? is sure to attract investor and analyst interest, and SRPT shares have 17 recent reviews on file. These include 14 Buys and 3 Holds, for a Strong Buy consensus rating. The stock has an average price target of $148.88, suggesting ~25% upside from the current trading price of $120.13. (See SRPT stock forecast ) To find good ideas for stocks trading at attractive valuations, visit TipRanks’ Best Stocks to Buy, a tool that unites all of TipRanks’ equity insights. Disclaimer : The opinions expressed in this article are solely those of the featured analysts. The content is intended to be used for informational purposes only. It is very important to do your own analysis before making any investment.",1,호재
20230112,SNES,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,ORMP,"Health care stocks were narrowly lower Thursday afternoon, with the NYSE Health Care Index slipping 0.3% while the Health Care Select Sector SPDR Fund (XLV) was down just 0.l%.",2,악재
20230112,ORMP,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,APRE,"Shares of Aprea Therapeutics APRE were up 12% on Jan 11 after management announced that it dosed the first patient in a phase I/IIa study with its lead pipeline candidate ATRN-119, for the treatment of advanced solid tumors.",1,호재
20230112,ORC,"Designed to provide broad exposure to the Financials - Broad segment of the equity market, the Invesco KBW High Dividend Yield Financial ETF (KBWD) is a passively managed exchange traded fund launched on 12/02/2010.",1,호재
20230112,SLNA,"Selina Hospitality PLC,, the fast-growing lifestyle and experiential hospitality company targeting millennial and Gen Z travelers, announced it opened its fourth hotel in Australia, Selina Magnetic Island, on December 23rd. Selina is located on Magnetic Island, 8 km offshore from Townsville, Queensland, sitting just a 5- minute walk from Horseshoe Bay.",1,호재
20230112,FNWB,"Washington Federal (WAFD) came out with quarterly earnings of $1.16 per share, beating the Zacks Consensus Estimate of $1.11 per share. This compares to earnings of $0.71 per share a year ago. These figures are adjusted for non-recurring items.",1,호재
20230112,LIAN,"The NASDAQ 100 After Hours Indicator is down -11.07 to 11,448.54. The total After hours volume is currently 106,810,972 shares traded.The following are the most active stocks for the after hours session: Bed Bath &amp; Beyond Inc. (BBBY) is +0.29 at $5.53, with 5,332,697 shares",2,악재
20230112,CLAR,Victoria's Secret VSCO shares ended the last trading session 12.4% higher at $38.50. The jump came on an impressive volume with a higher-than-average number of shares changing hands in the session. This compares to the stock's 17.4% loss over the past four weeks.,2,악재
20230112,SLVM,"For Immediate ReleaseChicago, IL &ndash; January 12, 2023 &ndash; Zacks.com announces the list of stocks featured in the Analyst Blog. Every day the Zacks Equity Research analysts discuss the latest news and events impacting stocks and the financial markets. Stocks recently featured",1,호재
20230112,APRE,"Shares of Aprea Therapeutics APRE were up 12% on Jan 11 after management announced that it dosed the first patient in a phase I/IIa study with its lead pipeline candidate ATRN-119, for the treatment of advanced solid tumors.",1,호재
20230112,KNOP,(RTTNews) - KNOT Offshore Partners LP (KNOP) shares are falling more than 39 percent on Thursday morning trade after its board declared a quarterly cash distribution of $0.026 per common unit to be paid on February 9 to unitholders on record January 26.,1,호재
20230112,TUYA,"In trading on Thursday, the SPDR S&amp;P Oil &amp; Gas Exploration &amp; Production ETF is outperforming other ETFs, up about 2.7% on the day. Components of that ETF showing particular strength include shares of Gulfport Energy, up about 7.7% and shares of W&amp;T Offshore, up",1,호재
20230112,APRE,"Shares of Aprea Therapeutics APRE were up 12% on Jan 11 after management announced that it dosed the first patient in a phase I/IIa study with its lead pipeline candidate ATRN-119, for the treatment of advanced solid tumors.",1,호재
20230112,VIEW,"View, Inc. (VIEW) has been on a downward spiral lately with significant selling pressure. After declining 48.1% over the past four weeks, the stock looks well positioned for a trend reversal as it is now in oversold territory and there is strong agreement among Wall Stree",1,호재
20230112,PLBY,"Consumer stocks were ending broadly mixed in Thursday trading, with the Consumer Staples Select Sector SPDR Fund (XLP) down 0.8% while the Consumer Discretionary Select Sector SPDR Fund (XLY) was rising almost 0.2%.",2,악재
20230112,CTLP,"The Western Union Company WU resumed its money remittance services to Cuba, following a two-year halt. The pilot program has started with limited capacity and the company is expected to expand operations in the future.",1,호재
20230112,ORMP,"Health care stocks were narrowly lower Thursday afternoon, with the NYSE Health Care Index slipping 0.3% while the Health Care Select Sector SPDR Fund (XLV) was down just 0.5%.",2,악재
20230112,AE,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips",0,중립
20230112,ORMP,"(RTTNews) - Oramed Pharmaceuticals Inc. (ORMP) expects to discontinue its oral insulin clinical activities for Type 2 Diabetes, following disappointing clinical trial results with ORMD-0801.",2,악재
20230112,BODY,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips",0,중립
20230112,HLMN,"For Immediate ReleaseChicago, IL &ndash; January 12, 2023 &ndash; Today, Zacks Equity Research discusses United Rentals, Inc. URI, Hillman Solutions Corp. HLMN and Janus International Group, Inc. JBI.",0,중립
20230112,VTOL,Energy stocks were climbing pre-bell Thursday with the Energy Select Sector SPDR Fund (XLE) recently advancing by 0.8%. The United States Oil Fund (USO) was 1.4% higher and the United States Natural Gas Fund (UNG) was up 3.8%.,0,중립
20230112,FNWB,"Washington Federal (WAFD) came out with quarterly earnings of $1.16 per share, beating the Zacks Consensus Estimate of $1.11 per share. This compares to earnings of $0.71 per share a year ago. These figures are adjusted for non-recurring items.",1,호재
20230112,TOP,"ExxonMobil has agreed to sell its two-thirds stake in Esso Thailand to Thai energy firm Bangchak Corporation, the companies said in separate statements, in a deal that values the shares at 20.1 billion baht ($603 million).",1,호재
20230112,BODY,"InvestorPlace - Stock Market News, Stock Advice & Trading Tips",0,중립
20230112,TOP,"ExxonMobil has agreed to sell its two-thirds stake in Esso Thailand to Thai energy firm Bangchak Corporation, the companies said in separate statements, in a deal that values the shares at 20.1 billion baht ($603 million).",1,호재
20230112,PTA,"In trading on Thursday, shares of Cohen &amp; Steers Tax-advantaged Preferred Securities (Symbol: PTA) crossed above their 200 day moving average of $19.13, changing hands as high as $19.20 per share. Cohen &amp; Steers Tax-advantaged Preferred Securities shares are currently",0,중립
20230112,PVL,"In trading on Thursday, agriculture &amp; farm products shares were relative leaders, up on the day by about 3.9%. Leading the group were shares of Appharvest, up about 29.4% and shares of Adecoagro up about 2.4% on the day.",0,중립
20230112,YTEN,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,PLBY,"Consumer stocks were ending broadly mixed in Thursday trading, with the Consumer Staples Select Sector SPDR Fund (XLP) down 0.8% while the Consumer Discretionary Select Sector SPDR Fund (XLY) was rising almost 0.2%.",2,악재
20230112,YTEN,"Energy stocks held on to most of their Thursday gains, with the NYSE Energy Sector Index rising 1.9% while the Energy Select Sector SPDR Fund (XLE) was up 2.1%. The Philadelphia Oil Service Sector index also was posting a 3.0% advance but the Dow Jones US Utilities Index was sli",1,호재
20230112,NTIC,"Northern Technologies (NTIC) came out with quarterly earnings of $0.06 per share, missing the Zacks Consensus Estimate of $0.11 per share. This compares to earnings of $0.08 per share a year ago. These figures are adjusted for non-recurring items.",2,악재
20230112,YJ,Consumer stocks were mixed pre-bell Thursday. The Consumer Staples Select Sector SPDR Fund (XLP) was 0.8% lower and the Consumer Discretionary Select Sector SPDR Fund (XLY) was up 0.9% recently.,2,악재
20230112,XPON,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,KNOP,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,KYN,"In trading on Thursday, shares of Kayne Anderson MLP Investment Company (Symbol: KYN) crossed above their 200 day moving average of $8.87, changing hands as high as $8.93 per share. Kayne Anderson MLP Investment Company shares are currently trading up about 1.6% on the day. T",0,중립
20230112,HYZN,"Chevron (US:CVX) subsidiary Chevron New Energies unveiled a venture with Raven SR Inc. and Hyzon Motors Inc. to produce hydrogen from organic waste. The facility, Raven SR 1 LLC, will be located in Richmond, California and is expected to come online in early 2024",1,호재
20230112,CAAP,"Corporacion America Airports S.A. (CAAP) shares closed 0.8% higher than its previous 52 week high, giving the company a market cap of $1B. The stock is currently up 4.9% year-to-date, up 60.7% over the past 12 months, and down",2,악재
20230112,NXU,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,KNOP,(RTTNews) - KNOT Offshore Partners LP (KNOP) shares are falling more than 39 percent on Thursday morning trade after its board declared a quarterly cash distribution of $0.026 per common unit to be paid on February 9 to unitholders on record January 26.,1,호재
20230112,VIRC,"This year, astute investors should apply an active investing approach, which primarily involves zeroing in on those stocks whose prices vary within a narrow band.",0,중립
20230112,LVWR,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,TUYA,"In trading on Thursday, the SPDR S&amp;P Oil &amp; Gas Exploration &amp; Production ETF is outperforming other ETFs, up about 2.7% on the day. Components of that ETF showing particular strength include shares of Gulfport Energy, up about 7.7% and shares of W&amp;T Offshore, up",1,호재
20230112,INLX,"While the proven Zacks Rank places an emphasis on earnings estimates and estimate revisions to find strong stocks, we also know that investors tend to develop their own individual strategies. With this in mind, we are always looking at value, growth, and momentum trends t",1,호재
20230112,SURF,TG Therapeutics TGTX shares soared 8.7% in the last trading session to close at $13.12. The move was backed by solid volume with far more shares changing hands than in a normal session. This compares to the stock's 33.2% gain over the past four weeks.,1,호재
20230112,ORC,"Designed to provide broad exposure to the Financials - Broad segment of the equity market, the Invesco KBW High Dividend Yield Financial ETF (KBWD) is a passively managed exchange traded fund launched on 12/02/2010.",1,호재
20230112,SATX,(RTTNews) - The following are some of the stocks making big moves in Thursday's pre-market trading (as of 06.50 A.M. ET).,0,중립
20230112,ORMP,Health care stocks were higher premarket Thursday. The Health Care Select Sector SPDR Fund (XLV) was up 0.23% and the iShares Biotechnology ETF (IBB) was 1.1% higher.,0,중립
20230112,PTA,"In trading on Thursday, shares of Cohen &amp; Steers Tax-advantaged Preferred Securities (Symbol: PTA) crossed above their 200 day moving average of $19.13, changing hands as high as $19.20 per share. Cohen &amp; Steers Tax-advantaged Preferred Securities shares are currently",0,중립
20230112,WHF,"Creating a portfolio with stocks that have robust liquidity levels will likely favor investors seeking healthy returns, especially amid volatile market conditions.",0,중립
20230112,INLX,"While the proven Zacks Rank places an emphasis on earnings estimates and estimate revisions to find strong stocks, we also know that investors tend to develop their own individual strategies. With this in mind, we are always looking at value, growth, and momentum trends t",1,호재
20230112,YJ,Consumer stocks were mixed pre-bell Thursday. The Consumer Staples Select Sector SPDR Fund (XLP) was 0.8% lower and the Consumer Discretionary Select Sector SPDR Fund (XLY) was up 0.9% recently.,2,악재
20230112,CPSI,Axonics Modulation Technologies (AXNX) shares soared 10.6% in the last trading session to close at $61.76. The move was backed by solid volume with far more shares changing hands than in a normal session. This compares to the stock's 17% loss over the past four weeks.,1,호재
20230112,SURF,TG Therapeutics TGTX shares soared 8.7% in the last trading session to close at $13.12. The move was backed by solid volume with far more shares changing hands than in a normal session. This compares to the stock's 33.2% gain over the past four weeks.,1,호재
20230112,PTA,"In trading on Thursday, shares of Cohen &amp; Steers Tax-advantaged Preferred Securities (Symbol: PTA) crossed above their 200 day moving average of $19.13, changing hands as high as $19.20 per share. Cohen &amp; Steers Tax-advantaged Preferred Securities shares are currently",0,중립
20230112,ORC,"Designed to provide broad exposure to the Financials - Broad segment of the equity market, the Invesco KBW High Dividend Yield Financial ETF (KBWD) is a passively managed exchange traded fund launched on 12/02/2010.",1,호재
20230112,PVL,"In trading on Thursday, agriculture &amp; farm products shares were relative leaders, up on the day by about 3.9%. Leading the group were shares of Appharvest, up about 29.4% and shares of Adecoagro up about 2.4% on the day.",0,중립
20230112,CAAP,"Corporacion America Airports S.A. (CAAP) shares closed 0.8% higher than its previous 52 week high, giving the company a market cap of $1B. The stock is currently up 4.9% year-to-date, up 60.7% over the past 12 months, and down",2,악재
